player_id,name,position,team,injury_status,fantasy_positions,adp,proj_points
4823,Keevan Lucas,WR,,,['WR'],,
5045,Courtland Sutton,WR,DEN,,['WR'],,
1893,Trey Hopkins,C,,,['OL'],,
8586,Ferrod Gardner,DB,,,['DB'],,
3724,Randall Jette,CB,,,['DB'],,
5598,Daronte Bouldin,OL,,,['OL'],,
12232,Omar Brown,CB,GB,,['DB'],,
11388,Nolan Henderson,QB,,,['QB'],,
4921,Joe Fortunato,LS,,,['LS'],,
8034,Alfredo Gutierrez,OL,,,['OL'],,
12833,Savion Washington,OL,LAC,PUP,['OL'],,
9497,Jalin Hyatt,WR,NYG,,['WR'],,
11317,Montrae Braswell,CB,,,['DB'],,
6509,Marcus Applefield,OT,,,['OL'],,
1977,Josh Walker,G,,,['OL'],,
3480,V'Angelo Bentley,CB,,,['DB'],,
869,Chris Harris,CB,,,['DB'],,
3966,Nathaniel Hackett,,,,,,
413,Dallas Reynolds,C,,,['OL'],,
12049,Aaron Beasley,LB,,,['LB'],,
1379,Kyle Juszczyk,FB,SF,,['RB'],,
44,Ahmad Brooks,LB,,Sus,['LB'],,
CHI,Chicago Bears,DEF,CHI,,['DEF'],,
6591,Charles Jones,TE,,,['TE'],,
4760,Kareem Are,G,,,['OL'],,
4674,Jeremy Liggins,DT,,,['DL'],,
3912,Darnell Sankey,ILB,,,['LB'],,
7175,Chris Rowland,WR,,,['WR'],,
1229,Jaye Howard,DE,,,['DL'],,
1501,Phillip Thomas,SS,,,['DB'],,
769,Jordan Norwood,WR,,,['WR'],,
5684,JoJo Wicker,DE,,,['DL'],,
9492,Trey Palmer,WR,TB,Questionable,['WR'],,
4774,De'Mard Llorens,RB,,,['RB'],,
3934,Troymaine Pope,RB,,Questionable,['RB'],,
2978,Mike Thornton,DT,,,['DL'],,
4021,Steve Sarkisian,,,,,,
3653,Brandon Williams,TE,,,['TE'],,
8482,Vederian Lowe,OT,NE,PUP,['OT'],,
1715,Cooper Helfet,TE,,,['TE'],,
3124,Ray Horton,,,,,,
6665,Jody Fortson,TE,,Questionable,['TE'],,
12772,Courtney Jackson,WR,DEN,,['WR'],,
2071,Jarrod Pughsley,G,,,['OL'],,
12927,Nazir Stackhouse,DL,GB,,['DL'],,
3552,Wendall Williams,WR,,,['WR'],,
4968,Tremaine Edmunds,LB,CHI,,['LB'],,
8909,Josh Black,DT,,,['DL'],,
3682,Dan Buchholz,OT,,,['OL'],,
8570,Derek Wright,WR,,Questionable,['WR'],,
12099,William Barnes,T,,,,,
8715,Noah Elliss,DT,,,['DL'],,
8306,John Ridgeway,DL,NO,,['DL'],,
11727,Payton Wilson,LB,PIT,,['LB'],,
3399,Jayron Kearse,DB,,,['DB'],,
3144,Erik Harris,DB,,,"['DB', 'LB']",,
63,Vonta Leach,RB,,,['RB'],,
2426,Doran Grant,CB,,,['DB'],,
897,Shareece Wright,CB,,,['DB'],,
7645,Josh Myers,OL,NYJ,,['OL'],,
11549,Caleb Sanders,DT,,,['DL'],,
8122,Zonovan Knight,RB,NYJ,,['RB'],,
11953,Tramel Walthour,DL,,,['DL'],,
2826,Troy Hill,CB,,Questionable,['DB'],,
7594,Chuba Hubbard,RB,CAR,,['RB'],,
1086,Billy Winn,DT,,,['DL'],,
5190,Cory Helms,G,,,['OL'],,
933,DJ Smith,K,,,['K'],,
5120,Danny Etling,QB,,,['QB'],,
3963,Shahid Khan,,,,,,
1478,Menelik Watson,G,,,['OL'],,
1003,Trindon Holliday,WR,,,['WR'],,
1201,Chris Givens,WR,,,['WR'],,
7947,Kayode Awosika,OL,DET,,"['OG', 'OL']",,
5479,Tre Herndon,CB,IND,,['DB'],,
4853,Jerod Evans,QB,,,['QB'],,
11954,Corey Bullock,OL,BAL,,['OL'],,
3129,Pat Shurmur,,,,,,
107,Calvin Pace,LB,,,['LB'],,
7692,Kendrick Green,C,BUF,,"['OG', 'OL']",,
4536,Jason Croom,TE,,,['TE'],,
1011,A.Q. Shipley,C,,,['OL'],,
4940,DeSean Smith,TE,,,['TE'],,
6879,Quartney Davis,WR,,Questionable,['WR'],,
6189,Zedrick Woods,FS,,,['DB'],,
8554,Aron Johnson,OL,,,['OL'],,
3752,Ian Seau,DE,,,"['DL', 'LB']",,
11944,Trey Vaval,CB,,,['DB'],,
1347,Chris Gragg,TE,,,['TE'],,
11508,Princeton Fant,TE,DAL,,['TE'],,
1686,Tony Jefferson,DB,LAC,,['DB'],,
4028,Winston Chapman,LS,,,['LS'],,
5427,LaQuvionte Gonzalez,WR,,,['WR'],,
7917,Turner Bernard,LS,,,['LS'],,
6675,Abraham Wallace,FS,,,['DB'],,
2070,Dashaun Phillips,CB,,,['DB'],,
11066,Austin Ajiake,LB,IND,,['LB'],,
3852,Jaydon Mickens,WR,,,['WR'],,
5887,Dru Samia,OL,,,"['OG', 'OL']",,
11834,Devaughn Vele,WR,DEN,,['WR'],,
2072,Jocquel Skinner,S,,,['DB'],,
11228,Jordan Ferguson,DE,,,['DL'],,
713,Kendrick Lewis,FS,,,['DB'],,
8810,Amon Simon,T,,,,,
2332,Byron Jones,CB,,Questionable,['DB'],,
730,LeGarrette Blount,RB,,,['RB'],,
1635,Timothy Wright,TE,,,['TE'],,
6567,Keaton Sutherland,G,,,"['OG', 'OL']",,
3858,Miles Shuler,WR,,,['WR'],,
12037,Reddy Steward,CB,MIN,,['DB'],,
11333,Mark Milton,CB,,,['DB'],,
5240,Daniel Marx,FB,,,['RB'],,
7099,Tom Flacco,QB,,NA,['QB'],,
4734,Ezekiel Bigger,OLB,,,['LB'],,
2981,Ross Scheuerman,RB,,,['RB'],,
8578,Raheem Layne,DB,NYG,,['DB'],,
11789,Joshua Karty,K,LAR,,['K'],,
13208,Kyrese White,WR,DEN,,['WR'],,
4342,Quincy Adeboyejo,WR,,,['WR'],,
1801,Quron Pratt,WR,,,['WR'],,
4811,Austin Calitro,LB,,,['LB'],,
7452,Josh Pearson,WR,,,['WR'],,
5252,Ray Lawry,RB,,,['RB'],,
11493,Jordan Murray,TE,CHI,,['TE'],,
502,Bear Pascoe,TE,,,['TE'],,
6827,Bradlee Anae,DE,,,['DL'],,
4346,Omarius Bryant,NT,,,['DL'],,
7194,Aaron Crawford,DT,,,['DL'],,
4513,Keith Kelsey,ILB,,,['LB'],,
8548,Chris Moore,DB,,,['DB'],,
12341,Markese Stepp,RB,,Questionable,['RB'],,
3394,Trevor Bates,ILB,,,['LB'],,
11845,LaDarius Henderson,OL,HOU,Questionable,['OL'],,
5246,Jake Roh,TE,,,['TE'],,
3112,Bob Quinn,,,,,,
7472,Sam Tecklenburg,C,,,['OL'],,
2640,Isaiah Johnson,FS,,,['DB'],,
293,Maurice Jones-Drew,RB,,,['RB'],,
122,Miles Austin,WR,,,['WR'],,
12196,Jayden Price,CB,NO,,['DB'],,
334,Andy Levitre,G,,,['OL'],,
7408,Prince Smith,DB,,,['DB'],,
3879,Jimmy Pruitt,CB,,,['DB'],,
2844,Brandon Person,SS,,,['DB'],,
5036,Justin Reid,DB,NO,,['DB'],,
12709,Myles Hinton,OT,PHI,,['OT'],,
3483,Mike Rose,DE,,,['DL'],,
5254,Jimmy Williams,WR,,,['WR'],,
11967,Don Chapman,DB,,,['DB'],,
245,Thomas Howard,K,,,['K'],,
3999,George Godsey,,,,,,
3348,Kolby Listenbee,WR,,,['WR'],,
3701,Ed Eagan,WR,,,['WR'],,
6272,Gerri Green,DE,,,"['DL', 'LB']",,
5624,Keith Ford,RB,,,['RB'],,
6850,Harrison Bryant,TE,PHI,,['TE'],,
6483,Markus Jones,OLB,,,['LB'],,
3069,J.R. Tavai,LB,,,['LB'],,
1074,Kevin Zeitler,OG,TEN,Questionable,"['OG', 'OL']",,
7892,AJ Parker,CB,,,['DB'],,
3591,Darius White,CB,,,['DB'],,
11108,Anfernee Orji,LB,TEN,,['LB'],,
3166,Myles Jack,LB,,,['LB'],,
5096,Ray-Ray McCloud,WR,ATL,,['WR'],,
12582,Marcus Mbow,OL,NYG,,['OL'],,
5823,Tristan Vizcaino,K,,,['K'],,
3811,Alstevis Squirewell,RB,,,['RB'],,
7100,Derrick Dillon,WR,,,['WR'],,
4098,Kareem Hunt,RB,KC,,['RB'],,
4802,Derrick Nelson,C,,,['OL'],,
4989,Austin Corbett,OL,CAR,,['OL'],,
4880,Mike Sullivan,,,,,,
11440,Art Green,CB,NYG,,['DB'],,
4329,Chris Muller,G,,,['OL'],,
11813,Michael Jerrell,OT,SEA,,['OT'],,
835,Greg Little,WR,,,['WR'],,
11920,Joe Shimko,LS,,,['LS'],,
6644,Curtis Akins,OLB,,,['LB'],,
5507,Secdrick Cooper,S,,,['DB'],,
8127,Charlie Kolar,TE,BAL,,['TE'],,
5969,Chuma Edoga,OT,JAX,,"['OL', 'OT']",,
3983,Dave Toub,,,,,,
2094,Zach Hocker,K,,,['K'],,
3509,Glenn Gronkowski,FB,,,['RB'],,
2190,Adarius Taylor,LB,,,['LB'],,
2005,Corey Nelson,LB,,,['LB'],,
12001,Lawrence Keys,WR,,Questionable,['WR'],,
12883,Joshua Simon,TE,ATL,,['TE'],,
7965,Cameron Kinley,CB,,,['DB'],,
4291,Travis Averill,G,,,['OL'],,
12156,James Turner,K,,,['K'],,
5883,Lonnie Johnson,DB,LV,,['DB'],,
1661,T.J. Barnes,DT,,,['DL'],,
7115,Charlie Heck,T,TB,,"['OL', 'OT']",,
2244,Kareem Martin,LB,,,['LB'],,
3574,John Lunsford,K,,,['K'],,
5103,Dylan Cantrell,TE,,Questionable,['TE'],,
3200,Sterling Shepard,WR,TB,,['WR'],,
4089,Gerald Everett,TE,,,['TE'],,
8760,Dre Miller,TE,,,['TE'],,
2671,Josh Lambo,K,,,['K'],,
11407,Malik Hamm,LB,BAL,Questionable,['LB'],,
8418,Jared Smart,WR,,,['WR'],,
6175,Kerrith Whyte,RB,GB,,['RB'],,
5306,Travin Howard,LB,,,"['DB', 'LB']",,
3878,Austin Traylor,TE,,,['TE'],,
12122,John Morgan,DE,,,['DL'],,
2390,Tyler Kroft,TE,,,['TE'],,
6273,P.J. Johnson,DT,LV,,['DL'],,
7072,Michael Turk,P,,NA,['P'],,
2341,T.J. Yeldon,RB,,,['RB'],,
11358,Jamal Woods,DL,,,['DL'],,
3393,Devin Fuller,WR,,,['WR'],,
8047,Shaun Crawford,CB,,,['DB'],,
11765,Kris Abrams-Draine,DB,DEN,,['DB'],,
2424,Andrew Donnal,T,,,['OL'],,
8888,Kameron Brown,WR,,,['WR'],,
7348,Dayan Lake,DB,LAR,Questionable,['DB'],,
3750,Brian Randolph,FS,,,['DB'],,
4718,Dare Ogunbowale,RB,HOU,,['RB'],,
13182,Tre'vonn Rybka,DL,,,['DL'],,
271,Greg Warren,LS,,,['LS'],,
7375,Keith Washington,DB,,Questionable,['DB'],,
6251,Reggie Howard,DT,,,['DL'],,
6991,Erroll Thompson,LB,,,['LB'],,
442,Geoff Schwartz,G,,,['OL'],,
7855,Blake Haubeil,K,,,['K'],,
8431,Chase Garbers,QB,,,['QB'],,
2798,Marcus Rush,OLB,,,['LB'],,
5114,Duplicate Player,,,,,,
5444,William Ossai,LB,,,['LB'],,
7559,Ihmir Smith-Marsette,WR,NYG,,['WR'],,
11536,Milton Wright,WR,,Questionable,['WR'],,
1552,Terron Armstead,T,,NA,"['OL', 'OT']",,
6027,Nate Hall,LB,,,['LB'],,
12704,Warren Brinson,DL,GB,,['DL'],,
994,Michael Morgan,LB,,,['LB'],,
5779,Blake Jackson,WR,,,['WR'],,
2172,Jake Matthews,T,ATL,,"['OL', 'OT']",,
3520,Jay Lee,WR,,,['WR'],,
8273,Phidarian Mathis,DL,NYJ,,['DL'],,
5816,Nick Bosa,DE,SF,,['DL'],,
2588,Malcolm Brown,RB,,,['RB'],,
2649,Kyle Brindza,K,,,['K'],,
13159,O'Donnell Fortune,CB,NYG,,['DB'],,
5712,Tyrice Beverette,FS,,,['DB'],,
4763,Jerry Richardson,,,,,,
4166,Carlos Watkins,DE,TEN,,['DL'],,
6435,George Aston,FB,,,['RB'],,
1108,Jerrell Freeman,LB,,,['LB'],,
11748,Bub Means,WR,NO,,['WR'],,
5744,Eldridge Massington,WR,NO,,['WR'],,
12412,Terrell Jennings,RB,NE,,['RB'],,
10948,Carter Warren,OL,NYJ,,['OL'],,
5847,Dexter Lawrence,DT,NYG,Questionable,['DL'],,
8200,Kevin Austin,WR,NO,,['WR'],,
886,Taiwan Jones,RB,,,['RB'],,
5512,Brendan Mahon,G,,,['OL'],,
7486,Frankie Griffin,LB,,,['LB'],,
380,Rashad Jennings,RB,,,['RB'],,
6731,Jason Davis,OLB,,NA,['LB'],,
3764,Andrew Adams,DB,,,['DB'],,
7528,Najee Harris,RB,LAC,PUP,['RB'],,
12380,Te'Cory Couch,CB,BUF,,['DB'],,
13071,Marques Cox,OT,DEN,,['OT'],,
8866,JoJo Ozougwu,DE,,,['DL'],,
5925,Terry Beckner,DT,,NA,['DL'],,
4562,Jamal Marcus,LB,,,['LB'],,
13107,Johnathan Edwards,DB,IND,,['DB'],,
1083,Mitchell Schwartz,T,,,['OL'],,
5764,Juante Baldwin,CB,,,['DB'],,
CIN,Cincinnati Bengals,DEF,CIN,,['DEF'],,
4246,Jalen Myrick,CB,,,['DB'],,
7219,Branden Bowen,OL,,,['OL'],,
896,Scott Tolzien,QB,,,['QB'],,
5453,Colton Jumper,OLB,,,['LB'],,
8745,Lance McCutcheon,WR,PIT,,['WR'],,
12711,Tyler Loop,K,BAL,,['K'],,
5898,Michael Deiter,OL,WAS,,['OL'],,
12920,Dean Clark,DB,NYJ,,['DB'],,
3184,William Jackson,CB,,,['DB'],,
12806,Jacobe Covington,CB,KC,,['DB'],,
7319,Jeff Cotton,WR,,Questionable,['WR'],,
3840,Max McCaffrey,WR,,,['WR'],,
2686,Khari Lee,TE,,,['TE'],,
12782,Brandon Crenshaw-Dickson,OT,TEN,,['OT'],,
4121,Eddie Vanderdoes,DT,SF,,['DL'],,
11442,Darrious Gaines,CB,,,['DB'],,
13169,Philip Blidi,DL,TEN,,['DL'],,
1861,Trevor Reilly,LB,,,['LB'],,
938,Larry Dean,OLB,,,['LB'],,
4849,Armagedon Draughn,FS,,,['DB'],,
8255,Raheem Blackshear,RB,CAR,,['RB'],,
8293,Coby Bryant,DB,SEA,,['DB'],,
444,Malcolm Jenkins,SS,NO,,['DB'],,
8915,Drew Plitt,QB,,,['QB'],,
5058,Kemoko Turay,DE,,Questionable,"['DL', 'LB']",,
9482,Michael Mayer,TE,LV,,['TE'],,
264,Greg Jennings,WR,,,['WR'],,
3126,Terry Robiskie,,,,,,
6307,Jordan Kunaszyk,LB,,Questionable,['LB'],,
6787,Jedrick Wills,OT,,Questionable,"['OL', 'OT']",,
6579,Shakial Taylor,CB,,,['DB'],,
799,Kelvin Sheppard,LB,,,['LB'],,
2639,Tony Jones,WR,,,['WR'],,
8191,Slade Bolden,WR,,,['WR'],,
8925,Tre Avery,CB,SF,,['DB'],,
2524,Jake Rodgers,T,,,['OL'],,
2215,Kadeem Edwards,G,,,['OL'],,
1256,Michael Egnew,TE,,,['TE'],,
2013,Lou Young,CB,,,['DB'],,
138,Ben Roethlisberger,QB,PIT,,['QB'],,
3592,Isaiah Johnson,FS,,,['DB'],,
8830,Wesley French,OL,IND,,['OL'],,
4526,Krishawn Hogan,WR,,,['WR'],,
12390,Darius Hodges,DE,,,['DL'],,
2766,Alonzo Harris,RB,,,['RB'],,
2112,Charles Leno,T,,Questionable,"['OL', 'OT']",,
1912,Terrance West,RB,,,['RB'],,
2589,Ryan Delaire,DE,,,"['DL', 'LB']",,
7016,Jeremy Chinn,DB,LV,,"['DB', 'LB']",,
11924,Tanner Mordecai,QB,SF,,['QB'],,
2020,Cairo Santos,K,CHI,,['K'],,
1879,Sammy Seamster,CB,,,['DB'],,
2695,Lynden Trail,OLB,,,['LB'],,
8669,Sage Doxtater,OL,,,['OL'],,
712,Javier Arenas,CB,,,['DB'],,
3412,Devon Johnson,RB,,,['RB'],,
8515,Christian Matthew,DB,DAL,,['DB'],,
6110,Lester Cotton,G,,,"['OG', 'OL']",,
11862,Luke Benson,TE,,,['TE'],,
6617,Andre Lindsey,WR,,,['WR'],,
169,Steve Smith,WR,,,['WR'],,
12119,Charles Turner,OL,,,['OL'],,
10968,Asim Richards,OL,DAL,,['OL'],,
1051,Quinton Coples,DE,,,['DL'],,
6727,Joe Walker,WR,,,['WR'],,
7042,Tyler Bass,K,BUF,Questionable,['K'],,
1842,Derrick Johnson,WR,,,['WR'],,
3204,C.J. Prosise,RB,,,['RB'],,
8456,Logan Bruss,OL,,Questionable,['OL'],,
4310,Terrish Webb,FS,,,['DB'],,
6871,Cameron Dantzler,CB,,,['DB'],,
2138,Demetri Goodson,CB,,,['DB'],,
1292,Robert Hughes,FB,,,['RB'],,
8800,Malik Davis,RB,,,['RB'],,
3110,John Harbaugh,,,,,,
815,Nick Bellore,LB,WAS,,['LB'],,
393,Bruce Gradkowski,QB,,,['QB'],,
4539,Greg Pyke,G,,,['OL'],,
1860,Brent Qvale,OT,,Questionable,"['OL', 'OT']",,
7941,Nick Ralston,RB,,,['RB'],,
7337,Easop Winston,WR,,,['WR'],,
4203,Anthony Walker,LB,TB,PUP,['LB'],,
11241,Junior Aho,DL,,,['DL'],,
431,Jamarca Sanford,SS,,,['DB'],,
12665,Yahya Black,DT,PIT,,['DL'],,
12377,Anthony Averett,DB,,,['DB'],,
10918,Mekhi Blackmon,CB,MIN,Questionable,['DB'],,
1342,Bennie Logan,NT,,,['DL'],,
4435,Anthony Firkser,TE,,,['TE'],,
2062,Anthony Hitchens,LB,KC,,['LB'],,
8345,Bubba Bolden,DB,,,['DB'],,
434,Garrett Reynolds,G,,,['OL'],,
854,Derek Newton,T,,,['OL'],,
5174,Tegray Scales,LB,,,['LB'],,
1638,Darryl Morris,CB,,,['DB'],,
892,Andrew Gachkar,LB,,,['LB'],,
6360,Chandler Miller,C,,,['OL'],,
8341,Cam Taylor-Britt,DB,CIN,,['DB'],,
1988,Brandon Linder,OL,JAX,,['OL'],,
779,George Johnson,DE,,,['DL'],,
3498,Greg Milhouse,DT,,,['DL'],,
5,Dallas Clark,TE,,,['TE'],,
6106,Taiwan Deal,RB,,,['RB'],,
3332,Andy Janovich,FB,,,['RB'],,
6867,Malik Harrison,LB,PIT,,['LB'],,
7355,Nick Kaltmayer,OT,,,['OL'],,
631,Alex Boone,OG,,,"['OG', 'OL']",,
4654,Cameron Johnston,P,PIT,,['P'],,
2540,Ifo Ekpre-Olomu,CB,,,['DB'],,
3833,Matt Smalley,CB,,,['DB'],,
4308,Deron Washington,FS,,,['DB'],,
4717,Bryce Jones,CB,,,['DB'],,
1904,Justin Gilbert,CB,,,['DB'],,
12576,Benjamin Morrison,DB,TB,,['DB'],,
12803,Luke Grimm,WR,LAC,,['WR'],,
11872,Thomas Harper,DB,LV,,['DB'],,
7532,Rakeem Boyd,RB,,,['RB'],,
4740,William Likely,CB,,,['DB'],,
11558,Sam Hartman,QB,WAS,,['QB'],,
4889,Randy Fichtner,,,,,,
8352,Chris Steele,DB,,,['DB'],,
12087,Emany Johnson,DB,LAC,,['DB'],,
6833,Bryce Hall,CB,TB,,['DB'],,
10973,Nick Hampton,LB,LAR,Questionable,['LB'],,
5200,Dee Liner,DE,,,['DL'],,
130,Eric Weems,WR,,,['WR'],,
3958,Jimmy Bean,DE,,,['DL'],,
8843,Bamidele Olaseni,OT,,,['OT'],,
2060,JC Copeland,FB,,,['RB'],,
8573,Talolo Limi-Jones,WR,,,['WR'],,
5685,Chad Meredith,OLB,,,['LB'],,
11996,Xavier Delgado,G,,,,,
4472,Cole Gardner,OT,,,['OL'],,
731,Ted Larsen,OG,,Questionable,['OL'],,
3666,David Mims,CB,,,['DB'],,
1065,Orson Charles,TE,,,['TE'],,
5939,Terrill Hanks,OLB,,,['LB'],,
1625,Josh Johnson,CB,,,['DB'],,
1477,Mychal Rivera,TE,,,['TE'],,
6576,Toa Lobendahn,C,,NA,['OL'],,
1896,Lavelle Westbrooks,CB,,,['DB'],,
8239,Ricky Person,RB,,Questionable,['RB'],,
10863,A.T. Perry,WR,DEN,PUP,['WR'],,
8677,Isaiah Pryor,LB,,,['LB'],,
4236,Joey Ivie,DT,,,['DL'],,
11969,Xavier Johnson,WR,HOU,,['WR'],,
1290,Jermaine Kearse,WR,,,['WR'],,
2831,Jude Adjei-Barimah,CB,,,['DB'],,
10235,Roschon Johnson,RB,CHI,,['RB'],,
4337,Ethan Cooper,C,,,['OL'],,
12726,Kobee Minor,DB,NE,,['DB'],,
12183,Chris Roland-Wallace,CB,KC,,['DB'],,
752,O'Brien Schofield,LB,,,['LB'],,
1806,Jaylen Watkins,SS,,,['DB'],,
6947,K'Von Wallace,DB,NYG,,['DB'],,
13235,Tyson Russell,CB,DET,,['DB'],,
12590,Alfred Collins,DL,SF,,['DL'],,
248,Luke McCown,QB,,,['QB'],,
4398,De'Veon Smith,RB,,,['RB'],,
12671,Elijah Roberts,DT,TB,,['DL'],,
12743,Junior Bergen,WR,SF,,['WR'],,
1467,Eric Kush,OL,,,['OL'],,
7278,Jan Johnson,LB,,,['LB'],,
4534,Pasoni Tasini,DE,,,['DL'],,
12347,Mayan Ahanotu,DL,,,['DL'],,
11769,Caelen Carson,DB,DAL,Questionable,['DB'],,
3451,Ka'imi Fairbairn,K,HOU,,['K'],,
4852,Bill Lazor,,,,,,
2074,Devin Street,WR,,,['WR'],,
3510,Ron Thompson,DE,,,['DL'],,
12977,Brandon Crossley,CB,NE,,['DB'],,
3155,Laquon Treadwell,WR,IND,,['WR'],,
13135,Garnett Hollis,CB,GB,,['DB'],,
1620,Jahleel Addae,DB,,,['DB'],,
12278,Jacob Sirmon,QB,,,['QB'],,
4292,Marcelis Branch,SS,,,['DB'],,
8162,Sam Howell,QB,MIN,,['QB'],,
11934,Tyler Owens,DB,WAS,,['DB'],,
6674,Garrett McGhin,OT,,,"['OL', 'OT']",,
6706,Sione Teuhema,OLB,,,['LB'],,
11560,Caleb Williams,QB,CHI,,['QB'],,
8009,Dylan Moses,LB,JAX,,['LB'],,
7003,Damien Lewis,G,CAR,,['OL'],,
11891,Kyle Hergel,OL,NO,,['OL'],,
7478,Luther Kirk,DB,,,['DB'],,
2247,Walter Powell,WR,,,['WR'],,
8196,Ty Fryfogle,WR,,,['WR'],,
8920,Devin Jones,CB,,Questionable,['DB'],,
2927,Keshawn Hill,RB,,,['RB'],,
1281,DeAndre Presley,CB,,,['DB'],,
31,Elvis Dumervil,DE,,,['DL'],,
5936,Nate Davis,G,,,['OL'],,
1247,Griff Whalen,WR,,,['WR'],,
6635,Derrick Kelly,OL,,,['OL'],,
12397,Joe Andreessen,LB,BUF,,['LB'],,
4390,Matt Haack,P,,,['P'],,
2194,Trai Turner,G,,Questionable,"['OG', 'OL']",,
12856,Zion Childress,DB,DAL,,['DB'],,
7962,Sadarius Hutcherson,OG,,,"['OG', 'OL']",,
3677,Cavellis Luckett,ILB,,,['LB'],,
1554,Rufus Johnson,LB,,,"['DL', 'LB']",,
2117,Jerome Couplin,SS,,,['DB'],,
8880,Nick Grant,CB,,,['DB'],,
2148,Khyri Thornton,DT,,,['DL'],,
6012,Travis Homer,RB,CHI,,['RB'],,
7689,Robert Hainsey,OL,JAX,,"['OL', 'OT']",,
5867,Dalton Risner,G,,,['OL'],,
5803,Jacob Judd,C,,NA,['OL'],,
9490,Tyler Scott,WR,CHI,,['WR'],,
7033,Debione Renfro,CB,,,['DB'],,
560,Demaryius Thomas,WR,,,['WR'],,
7671,Benjamin St-Juste,DB,LAC,,['DB'],,
8149,Master Teague,RB,,,['RB'],,
336,Joe Berger,G,,,['OL'],,
855,Brooks Reed,LB,,,['LB'],,
1224,Darius Fleming,LB,,,['LB'],,
12719,Mason Richman,OL,SEA,,['OL'],,
2476,James O'Shaughnessy,TE,,,['TE'],,
5130,Auden Tate,WR,,,['WR'],,
7398,Reggie Walker,LB,,,['LB'],,
2104,Ka'Deem Carey,RB,,,['RB'],,
1154,Ryan Broyles,WR,,,['WR'],,
4011,Terry McDonough,,,,,,
181,Drew Stanton,QB,,,['QB'],,
4349,Taquan Mizzell,RB,NYG,Questionable,['RB'],,
913,Shaun Draughn,RB,,,['RB'],,
1740,Ben Jacobs,LB,,,['LB'],,
4457,J.P. Flynn,G,,,['OL'],,
8000,Zayne Anderson,DB,GB,,"['DB', 'LB']",,
11061,Emil Ekiyor,OG,,,['OG'],,
3353,Dan Vitale,FB,,,['RB'],,
8356,Yusuf Corker,DB,,,['DB'],,
2821,Jake Kumerow,WR,,Questionable,['WR'],,
3539,Carlos Wray,DE,,,['DL'],,
13040,Marquise Robinson,DB,BAL,,['DB'],,
8063,George Silvanic,DT,,,['DL'],,
6681,Riley Mayfield,OT,,,['OL'],,
971,Rob Housler,TE,,,['TE'],,
6798,Jalen Reagor,WR,LAC,Questionable,['WR'],,
4861,Kent Taylor,TE,,,['TE'],,
8441,Justin Hall,WR,,,['WR'],,
10910,Matthew Bergeron,OL,ATL,,['OL'],,
6593,Spencer Schnell,WR,,,['WR'],,
2816,Toby Johnson,DT,,,['DL'],,
6359,C.J. Worton,WR,,,['WR'],,
12616,Shemar Turner,DE,CHI,Questionable,['DL'],,
7351,Kirk Merritt,WR,,,['WR'],,
7813,Shemar Jean-Charles,CB,SEA,,['DB'],,
12379,David Ugwoegbu,DE,,,['DL'],,
1106,Vick Ballard,RB,,,['RB'],,
12346,Keonte Lusk,CB,,,['DB'],,
4982,Mike Hughes,CB,ATL,,['DB'],,
2797,Shawn Lemon,OLB,,,['LB'],,
1157,Travis Lewis,LB,,,['LB'],,
7238,Josh Knipfel,T,,,['OL'],,
7459,Rashod Berry,LB,,,['LB'],,
5588,Paul Butler,TE,,,['TE'],,
7322,Josh Dunlop,OL,,,['OL'],,
1400,Justin Staples,LB,,,['LB'],,
2905,Josh Reese,WR,,,['WR'],,
7224,Sam Franklin,DB,DEN,,['DB'],,
8850,Ben Stille,DT,MIA,,['DL'],,
5526,Darious Williams,CB,LAR,,['DB'],,
2077,Justin Anderson,OLB,,,['LB'],,
12402,Ramon Jefferson,RB,,,['RB'],,
1867,Jace Davis,WR,,,['WR'],,
2321,Kevin Johnson,CB,,,['DB'],,
12426,Liam Fornadel,OL,NYJ,,['OL'],,
216,Tony Hills,T,,,['OL'],,
7455,John Hurst,WR,,Questionable,['WR'],,
8752,Ja'Quan McMillian,CB,DEN,,['DB'],,
5054,Carlton Davis,CB,NE,,['DB'],,
8041,Shane Zylstra,TE,DET,,['TE'],,
8793,Glen Logan,DT,,,['DL'],,
5979,Ryan Connelly,LB,,Questionable,['LB'],,
1765,Myles White,WR,,,['WR'],,
11238,Jaxson Kirkland,G,CIN,,,,
4035,Alvin Kamara,RB,NO,,['RB'],,
4006,John Pagano,,,,,,
5701,Connor Flagel,DE,,,['DL'],,
7318,Gabe Nabers,FB,,,['RB'],,
11989,D.J. Williams,RB,TB,IR,['RB'],,
1441,Kerwynn Williams,RB,,,['RB'],,
7281,Kameron Cline,DE,BUF,,['DL'],,
2557,Jerry Lovelocke,QB,,,['QB'],,
1540,Robert Alford,CB,,,['DB'],,
8756,Brandon Johnson,WR,PIT,,['WR'],,
8415,Haggai Ndubuisi,T,HOU,,['DL'],,
6036,Ryan Davis,WR,,,['WR'],,
5341,Taron Johnson,CB,BUF,,['DB'],,
8711,Gene Pryor,T,,,,,
6596,Jalan McClendon,QB,,,['QB'],,
3464,Marquez North,WR,,,['WR'],,
10874,Bryan Bresee,DT,NO,,['DL'],,
1291,Emmanuel Lamur,LB,,,['LB'],,
12594,JT Tuimoloau,DL,IND,,['DL'],,
5499,Salesi Uhatafe,G,,,['OL'],,
